customerid,contract_key,payment_method_key,service_key,churn_reason_key,count,tenure_months,monthly_charges,total_charges,churn_value,churn_score,cltv,is_churned,is_month_to_month,revenue_at_risk
3973-SKMLN,6,2,193,16,1,71,19.9,1355.1,0,28,5308,False,False,0.0
6745-JEFZB,2,2,264,16,1,35,91.5,3236.35,0,78,3617,False,True,0.0
9880-TDQAC,6,3,32,16,1,72,60.0,4264.0,0,43,5471,False,False,0.0
8705-WZCYL,2,3,65,16,1,1,44.8,44.8,0,31,2269,False,True,0.0
7102-JJVTX,3,4,97,16,1,9,48.6,422.3,0,46,4562,False,False,0.0
8626-PTQGE,6,1,56,16,1,69,60.05,4176.7,0,22,5388,False,False,0.0
4983-CLMLV,2,2,281,16,1,52,102.7,5138.1,0,63,4044,False,True,0.0
5701-YVSVF,2,3,135,16,1,11,82.9,880.05,0,21,4413,False,True,0.0
5697-GOMBF,2,3,3,16,1,28,35.9,973.65,0,34,5444,False,True,0.0
2739-CACDQ,2,2,266,16,1,17,82.65,1470.05,0,26,3754,False,True,0.0
9385-EHGDO,6,4,193,16,1,35,19.85,739.35,0,46,4177,False,False,0.0
9498-FIMXL,4,4,193,16,1,8,19.2,161.95,0,40,5272,False,False,0.0
2379-GYFLQ,4,2,284,16,1,46,94.9,4422.95,0,50,5316,False,False,0.0
2088-IEBAU,6,3,257,16,1,68,88.15,6148.45,0,46,5531,False,False,0.0
7982-VCELR,2,2,148,16,1,36,94.8,3565.65,0,22,2807,False,True,0.0
6035-BXTTY,1,1,85,16,1,32,54.65,1830.1,0,56,4045,False,True,0.0
6885-PKOAM,5,2,257,16,1,71,85.75,6223.8,0,57,4487,False,False,0.0
7520-HQWJU,2,1,250,16,1,66,67.45,4508.65,0,26,4172,False,True,0.0
9639-BUJXT,3,4,193,16,1,63,20.5,1328.15,0,28,5997,False,False,0.0
5924-SNGKP,4,2,193,16,1,41,20.25,865.0,0,25,3972,False,False,0.0
0021-IKXGC,2,3,258,16,1,1,72.1,72.1,0,50,4432,False,True,0.0
8966-SNIZF,5,1,193,16,1,70,19.45,1303.5,0,57,5540,False,False,0.0
6243-OZGFH,2,3,4,16,1,23,44.95,996.85,0,65,3248,False,True,0.0
4654-DLAMQ,3,1,186,16,1,64,97.0,6430.9,0,68,4053,False,False,0.0
0513-RBGPE,6,2,238,16,1,37,62.8,2278.75,0,66,5229,False,False,0.0
5160-UXJED,3,4,65,16,1,17,44.6,681.4,0,67,2130,False,False,0.0
4115-NZRKS,2,3,132,16,1,7,89.15,574.35,0,25,2415,False,True,0.0
3351-NGXYI,2,3,226,16,1,16,54.1,889.0,0,38,2276,False,True,0.0
8984-EYLLL,6,3,281,16,1,64,105.25,6823.4,0,72,5682,False,False,0.0
9833-TGFHX,3,3,293,16,1,42,97.1,4016.75,0,71,2170,False,False,0.0
9294-TDIPC,1,4,193,16,1,5,20.2,83.75,0,58,5169,False,True,0.0
5229-DTFYB,6,1,152,16,1,41,98.8,3959.15,0,69,5584,False,False,0.0
0104-PPXDV,3,2,73,16,1,58,50.3,2878.55,0,30,5232,False,False,0.0
5176-LMJXE,6,4,193,16,1,47,20.55,945.7,0,53,5404,False,False,0.0
3583-KRKMD,2,1,133,16,1,18,75.9,1373.05,0,62,4668,False,True,0.0
9069-LGEUL,2,1,98,16,1,23,59.95,1406.0,0,42,5379,False,True,0.0
7302-ZHMHP,1,4,193,16,1,1,19.15,19.15,0,51,2577,False,True,0.0
9571-EDEBV,4,2,269,16,1,71,98.65,6962.85,0,28,5101,False,False,0.0
3520-FJGCV,6,2,321,16,1,72,112.6,8126.65,0,70,6486,False,False,0.0
6563-VRERX,3,4,193,16,1,33,20.6,690.25,0,52,5212,False,False,0.0
6122-EFVKN,5,4,37,16,1,24,35.75,830.8,0,64,5531,False,False,0.0
2805-EDJPQ,4,2,287,16,1,56,99.75,5608.4,0,68,5926,False,False,0.0
6862-CQUMB,2,2,148,16,1,37,96.1,3646.8,0,75,2640,False,True,0.0
7156-MXBJE,3,2,225,16,1,43,85.1,3662.25,0,5,2319,False,False,0.0
6158-HDPXZ,1,4,1,16,1,1,25.35,25.35,0,51,4193,False,True,0.0
2863-IMQDR,5,3,257,16,1,61,89.65,5308.7,0,48,6149,False,False,0.0
5686-CMAWK,3,3,270,16,1,17,86.75,1410.25,0,29,5863,False,False,0.0
5651-CRHKQ,4,1,157,16,1,41,86.2,3339.05,0,62,5325,False,False,0.0
8204-YJCLA,6,1,64,16,1,72,64.8,4732.35,0,68,4886,False,False,0.0
6583-SZVGP,6,1,285,16,1,48,108.1,5067.45,0,76,5994,False,False,0.0
1708-PBBOA,4,3,62,16,1,42,54.75,2348.45,0,62,3179,False,False,0.0
8782-LKFPK,2,4,267,16,1,44,90.4,4063.0,0,63,4751,False,True,0.0
5522-JBWMO,1,3,65,16,1,1,44.0,44.0,0,29,4020,False,True,0.0
3597-MVHJT,2,1,261,16,1,27,95.6,2595.25,0,21,2026,False,True,0.0
9774-NRNAU,2,1,225,16,1,27,84.8,2309.55,0,75,5352,False,True,0.0
0224-RLWWD,2,3,65,16,1,2,44.3,89.3,0,44,3805,False,True,0.0
9967-ATRFS,1,4,193,16,1,19,19.9,367.55,0,21,3245,False,True,0.0
3951-NJCVI,2,3,261,16,1,42,95.05,3944.5,0,34,2677,False,True,0.0
2977-CEBSX,6,2,257,16,1,66,90.05,5965.95,0,74,5813,False,False,0.0
0177-PXBAT,2,1,305,16,1,33,109.9,3694.7,0,59,5655,False,True,0.0
2519-ERQOJ,2,3,16,16,1,33,54.6,1803.7,0,30,5322,False,True,0.0
5876-QMYLD,3,4,193,16,1,23,20.05,415.1,0,9,3742,False,False,0.0
2277-AXSDC,3,1,193,16,1,32,19.75,624.15,0,46,4691,False,False,0.0
9442-JTWDL,3,2,193,16,1,11,20.05,237.7,0,48,5355,False,False,0.0
3067-SVMTC,3,1,101,16,1,68,55.9,3848.8,0,77,5160,False,False,0.0
5495-GPSRW,6,4,193,16,1,20,19.7,419.4,0,56,2120,False,False,0.0
7606-BPHHN,6,2,193,16,1,72,19.8,1468.75,0,9,5368,False,False,0.0
4742-DRORA,4,1,300,16,1,60,95.4,5812.0,0,46,4149,False,False,0.0
0111-KLBQG,2,4,148,16,1,32,93.95,2861.45,0,62,2844,False,True,0.0
4163-NCJAK,4,1,322,16,1,46,24.45,1066.15,0,76,2438,False,False,0.0
5233-AOZUF,2,3,258,16,1,29,74.95,2149.05,0,80,3483,False,True,0.0
5973-EJGDP,2,3,286,16,1,51,87.35,4473.0,0,28,4899,False,True,0.0
1996-DBMUS,2,1,129,16,1,48,70.65,3545.05,0,71,5523,False,True,0.0
7916-VCCPB,1,1,145,16,1,16,73.25,1195.75,0,22,3624,False,True,0.0
4686-GEFRM,6,1,287,16,1,70,98.7,6858.9,0,57,5582,False,False,0.0
5249-QYHEX,6,4,322,16,1,40,24.8,1024.7,0,72,3021,False,False,0.0
2233-FAGXV,2,4,322,16,1,5,24.3,132.25,0,20,3181,False,True,0.0
5605-IYGFG,2,1,129,16,1,7,69.85,515.45,0,51,5501,False,True,0.0
7663-ZTEGJ,3,2,287,16,1,29,100.55,2830.45,0,77,3055,False,False,0.0
3935-TBRZZ,3,4,322,16,1,44,25.7,1110.5,0,80,3037,False,False,0.0
8111-BKVDS,1,1,57,16,1,10,40.7,449.3,0,26,2164,False,True,0.0
2055-SIFSS,1,1,194,16,1,55,51.65,2838.55,0,24,4763,False,True,0.0
2806-MLNTI,4,1,285,16,1,52,105.1,5376.4,0,47,4621,False,False,0.0
8734-DKSTZ,1,3,259,16,1,10,85.95,858.6,0,20,4922,False,True,0.0
4360-PNRQB,2,1,258,16,1,18,75.6,1395.05,0,78,4030,False,True,0.0
6152-ONASV,3,1,230,16,1,68,58.25,3975.7,0,74,4620,False,False,0.0
7781-HVGMK,6,2,64,16,1,72,65.2,4784.45,0,27,5092,False,False,0.0
2181-UAESM,1,3,105,16,1,2,53.45,119.5,0,25,3477,False,True,0.0
6048-NJXHX,6,3,193,16,1,41,19.75,899.45,0,53,2011,False,False,0.0
2320-SLKMB,2,2,15,16,1,26,44.45,1183.8,0,26,3080,False,True,0.0
4980-URKXC,3,1,193,16,1,36,20.85,720.05,0,78,5744,False,False,0.0
4376-KFVRS,6,2,321,16,1,72,114.05,8468.2,0,39,4842,False,False,0.0
5886-VLQVU,2,1,263,16,1,35,89.85,3161.2,0,78,4945,False,True,0.0
3577-AMVUX,1,4,77,16,1,1,55.05,55.05,0,32,2962,False,True,0.0
0771-WLCLA,2,3,305,16,1,16,112.95,1882.55,0,70,2683,False,True,0.0
5628-RKIFK,1,2,293,16,1,49,101.55,5070.4,0,22,5348,False,True,0.0
0206-TBWLC,4,4,321,16,1,54,114.65,6049.5,0,67,4488,False,False,0.0
2937-FTHUR,1,3,227,16,1,18,64.8,1166.7,0,37,2466,False,True,0.0
1910-FMXJM,1,3,130,16,1,36,80.4,2937.65,0,35,5544,False,True,0.0
0732-OCQOC,6,1,322,16,1,52,25.05,1270.25,0,42,5674,False,False,0.0
5168-MSWXT,2,3,140,16,1,8,94.75,759.55,0,44,5505,False,True,0.0
1090-ESELR,5,1,184,16,1,72,105.5,7611.55,0,25,5534,False,False,0.0
8592-PLTMQ,3,4,322,16,1,64,24.7,1642.75,0,32,5655,False,False,0.0
5760-WRAHC,2,4,110,16,1,22,69.75,1545.4,0,32,3509,False,True,0.0
8847-GEOOQ,2,1,32,16,1,60,60.2,3582.4,0,76,5359,False,True,0.0
4785-FCIFB,5,4,322,16,1,61,24.4,1417.9,0,23,4900,False,False,0.0
8313-NDOIA,2,3,285,16,1,24,104.15,2494.65,0,61,5813,False,True,0.0
5149-CUZUJ,3,1,159,16,1,28,92.9,2768.35,0,51,2037,False,False,0.0
0942-KOWSM,5,1,96,16,1,30,80.8,2369.3,0,46,4274,False,False,0.0
4237-CLSMM,1,4,193,16,1,2,20.0,38.0,0,77,4823,False,True,0.0
1452-VOQCH,2,3,258,16,1,1,75.1,75.1,0,28,4120,False,True,0.0
4719-UMSIY,1,4,193,16,1,6,19.65,100.9,0,34,2231,False,True,0.0
6614-VBEGU,2,1,84,16,1,24,69.45,1614.05,0,35,4208,False,True,0.0
1480-BKXGA,6,1,321,16,1,72,116.05,8404.9,0,64,4404,False,False,0.0
2996-XAUVF,6,4,6,16,1,70,40.05,2799.75,0,57,5055,False,False,0.0
9076-AXYIK,5,3,273,16,1,64,102.1,6538.45,0,28,6270,False,False,0.0
5968-XQIVE,4,3,276,16,1,72,89.7,6588.95,0,76,6016,False,False,0.0
8896-RAZCR,5,4,193,16,1,44,19.9,868.1,0,63,2809,False,False,0.0
4933-IKULF,3,4,193,16,1,17,20.65,330.6,0,40,4086,False,False,0.0
1304-BCCFO,2,4,76,16,1,9,70.05,564.4,0,69,4900,False,True,0.0
4104-PVRPS,1,4,101,16,1,24,53.6,1315.35,0,47,2977,False,True,0.0
3780-DDGSE,2,3,88,16,1,35,76.05,2747.2,0,38,5479,False,True,0.0
4431-EDMIQ,2,3,127,16,1,7,75.7,554.05,0,37,2950,False,True,0.0
0486-LGCCH,5,4,193,16,1,11,19.65,225.75,0,33,3372,False,False,0.0
4612-SSVHJ,2,3,130,16,1,20,81.45,1671.6,0,27,2416,False,True,0.0
5168-MQQCA,4,1,289,16,1,72,108.5,8003.8,0,56,6288,False,False,0.0
7971-HLVXI,6,2,259,16,1,72,84.5,6130.85,0,50,6202,False,False,0.0
9094-AZPHK,2,3,277,16,1,15,100.15,1415.0,0,65,2565,False,True,0.0
3649-JPUGY,6,1,225,16,1,72,88.6,6201.95,0,52,5842,False,False,0.0
4472-LVYGI,6,1,47,16,1,0,52.55,0.0,0,36,2578,False,False,0.0
3552-CTCYF,6,1,285,16,1,63,104.8,6597.25,0,20,4046,False,False,0.0
6778-YSNIH,2,3,83,16,1,2,59.0,114.15,0,33,5810,False,True,0.0
5756-OZRIO,3,1,211,16,1,61,64.05,3902.6,0,29,4001,False,False,0.0
6579-JPICP,1,4,193,16,1,1,20.4,20.4,0,46,2968,False,True,0.0
4134-BSXLX,1,4,117,16,1,28,60.9,1785.65,0,76,3851,False,True,0.0
0505-SPOOW,5,1,193,16,1,70,19.8,1397.65,0,30,4500,False,False,0.0
4374-YMUSQ,3,2,321,16,1,34,116.25,3899.05,0,22,4022,False,False,0.0
4513-CXYIX,6,2,290,16,1,71,80.7,5676.0,0,54,4583,False,False,0.0
3957-HHLMR,3,1,227,16,1,70,65.2,4543.15,0,20,6316,False,False,0.0
7803-XOCCZ,2,1,173,16,1,52,84.05,4326.8,0,48,6099,False,True,0.0
5736-YEJAX,6,2,256,16,1,69,79.45,5502.55,0,28,5189,False,False,0.0
8981-FJGLA,2,4,266,16,1,11,78.0,851.8,0,23,4886,False,True,0.0
1135-LMECX,1,4,193,16,1,1,19.85,19.85,0,51,4905,False,True,0.0
4332-MUOEZ,3,2,174,16,1,20,94.3,1818.3,0,32,2574,False,False,0.0
8535-SFUTN,2,3,301,16,1,61,106.45,6300.15,0,65,4842,False,True,0.0
8677-HDZEE,2,1,281,16,1,56,105.45,5916.95,0,55,4212,False,True,0.0
2475-MROZF,2,2,318,16,1,30,95.0,2852.4,0,64,3597,False,True,0.0
3482-ABPKK,3,4,101,16,1,28,54.3,1546.3,0,30,5271,False,False,0.0
6705-LXORM,1,3,129,16,1,5,70.05,302.6,0,24,2064,False,True,0.0
7531-GQHME,1,2,193,16,1,12,20.05,265.45,0,56,4996,False,True,0.0
5174-ITUMV,4,3,285,16,1,67,105.4,6989.45,0,45,5666,False,False,0.0
4109-CYRBD,2,3,194,16,1,29,51.6,1442.0,0,39,5495,False,True,0.0
0913-XWSCN,1,1,259,16,1,55,85.5,4713.4,0,20,6411,False,True,0.0
0750-EBAIU,3,3,171,16,1,52,91.25,4738.3,0,29,4770,False,False,0.0
8606-CIQUL,6,2,321,16,1,72,115.75,8399.15,0,60,5168,False,False,0.0
3571-DPYUH,4,2,280,16,1,58,94.7,5430.35,0,49,5653,False,False,0.0
7601-GNDYK,5,4,193,16,1,35,19.6,686.95,0,20,3764,False,False,0.0
0356-OBMAC,6,1,288,16,1,56,99.9,5706.3,0,45,5840,False,False,0.0
8067-NIOYM,6,2,193,16,1,24,21.1,490.65,0,46,4368,False,False,0.0
1403-GYAFU,5,2,193,16,1,70,20.05,1360.25,0,64,4485,False,False,0.0
4234-XTNEA,2,3,131,16,1,2,79.95,174.45,0,44,5213,False,True,0.0
1297-VQDRP,4,2,273,16,1,68,107.15,7379.8,0,66,4324,False,False,0.0
5348-CAGXB,2,3,268,16,1,12,89.55,1021.75,0,79,2325,False,True,0.0
0621-HJWXJ,2,1,274,16,1,63,81.55,5029.05,0,41,4980,False,True,0.0
5844-QVTAT,4,4,121,16,1,33,58.45,1955.4,0,21,4276,False,False,0.0
8905-IAZPF,4,2,148,16,1,69,95.65,6744.2,0,45,5251,False,False,0.0
5394-MEITZ,6,1,96,16,1,60,80.6,4946.7,0,52,5667,False,False,0.0
6859-QNXIQ,6,1,321,16,1,72,113.1,8248.5,0,23,5308,False,False,0.0
2782-LFZVW,2,4,195,16,1,11,58.95,601.6,0,21,3880,False,True,0.0
2866-IKBTM,1,4,193,16,1,1,19.55,19.55,0,80,3968,False,True,0.0
7129-AZJDE,4,1,130,16,1,34,78.95,2647.2,0,43,2074,False,False,0.0
2560-PPCHE,4,1,281,16,1,65,105.05,6744.25,0,73,5742,False,False,0.0
4676-MQUEA,4,1,316,16,1,50,101.9,5265.5,0,25,4184,False,False,0.0
8138-EALND,1,4,193,16,1,15,19.75,311.6,0,29,4123,False,True,0.0
3580-HYCSP,6,1,317,16,1,72,110.3,7966.9,0,73,5780,False,False,0.0
1352-HNSAW,6,1,321,16,1,72,115.6,8220.4,0,65,5633,False,False,0.0
2075-PUEPR,5,1,193,16,1,55,19.35,1153.25,0,49,5248,False,False,0.0
1982-FEBTD,6,2,322,16,1,23,25.6,514.75,0,78,5939,False,False,0.0
5791-KAJFD,4,1,235,16,1,56,68.75,3808.0,0,64,6198,False,False,0.0
2654-VBVPB,1,1,193,16,1,1,19.9,19.9,0,49,2010,False,True,0.0
1154-HYWWO,3,4,119,16,1,38,70.6,2708.2,0,67,4993,False,False,0.0
2501-XWWTZ,1,3,129,16,1,11,70.2,760.05,0,34,2535,False,True,0.0
3716-UVSPD,2,3,69,16,1,1,49.3,49.3,0,45,4209,False,True,0.0
6815-ABQFQ,4,3,281,16,1,56,107.25,6033.3,0,70,5800,False,False,0.0
7343-EOBEU,2,4,322,16,1,3,23.6,89.05,0,27,5587,False,True,0.0
3701-SFMUH,1,2,100,16,1,7,69.7,516.15,0,50,4326,False,True,0.0
6103-LIANB,6,2,269,16,1,59,99.5,5861.75,0,35,4583,False,False,0.0
7319-VENRZ,1,1,79,16,1,7,64.3,445.95,0,40,4010,False,True,0.0
5846-NEQVZ,6,2,110,16,1,71,70.85,4973.4,0,25,5328,False,False,0.0
6967-QIQRV,3,3,168,16,1,15,101.9,1667.25,0,28,3707,False,False,0.0
5781-RFZRP,5,2,248,16,1,71,73.5,5357.75,0,31,5431,False,False,0.0
0308-IVGOK,4,2,29,16,1,11,40.4,422.6,0,62,2133,False,False,0.0
7293-LSCDV,6,2,193,16,1,60,19.25,1103.25,0,52,6134,False,False,0.0
7025-WCBNE,5,1,214,16,1,47,59.6,2754.0,0,33,3155,False,False,0.0
5756-JYOJT,3,2,78,16,1,11,64.9,697.25,0,49,3206,False,False,0.0
6030-REHUX,2,3,289,16,1,28,110.85,3204.4,0,58,3906,False,True,0.0
9548-LIGTA,6,4,120,16,1,61,81.05,4747.65,0,20,4072,False,False,0.0
5150-LJNSR,3,1,300,16,1,31,98.05,3082.1,0,80,4524,False,False,0.0
8270-RKSAP,2,3,129,16,1,9,70.5,597.9,0,37,3198,False,True,0.0
6522-YRBXD,2,3,307,16,1,35,94.55,3365.4,0,69,2631,False,True,0.0
2640-LYMOV,2,4,193,16,1,2,19.65,38.8,0,65,3007,False,True,0.0
1423-BMPBQ,2,4,193,16,1,1,19.0,19.0,0,44,2400,False,True,0.0
2393-DIVAI,2,4,193,16,1,3,20.0,61.7,0,21,5575,False,True,0.0
4568-KNYWR,6,2,115,16,1,52,63.25,3342.45,0,43,6471,False,False,0.0
8752-IMQOS,3,4,193,16,1,5,20.1,85.1,0,42,2894,False,False,0.0
0742-LAFQK,6,3,315,16,1,72,99.15,7422.1,0,46,5152,False,False,0.0
0795-LAFGP,5,3,257,16,1,71,90.4,6668.05,0,40,5633,False,False,0.0
0619-OLYUR,6,2,305,16,1,72,111.9,8071.05,0,80,6437,False,False,0.0
5512-IDZEI,3,3,322,16,1,46,24.9,1174.8,0,41,2026,False,False,0.0
0459-SPZHJ,5,2,253,16,1,63,83.5,5435.0,0,75,4652,False,False,0.0
0215-BQKGS,2,2,185,16,1,30,84.3,2438.6,0,66,5393,False,True,0.0
9244-ZVAPM,1,4,65,16,1,1,45.6,45.6,0,50,2352,False,True,0.0
8208-EUMTE,5,4,63,16,1,16,54.85,916.15,0,40,2136,False,False,0.0
5172-MIGPM,1,4,199,16,1,4,65.55,237.2,0,46,5707,False,True,0.0
1710-RCXUS,4,2,275,16,1,51,90.35,4614.55,0,26,4965,False,False,0.0
0374-FIUCA,6,2,193,16,1,65,20.4,1414.45,0,80,5368,False,False,0.0
5839-SUYVZ,2,2,133,16,1,16,74.55,1170.5,0,70,2893,False,True,0.0
5173-ZXXXL,3,4,193,16,1,2,19.95,47.7,0,61,3488,False,False,0.0
1096-ADRUX,4,1,258,16,1,66,74.25,4859.25,0,45,4395,False,False,0.0
2001-MCUUW,5,3,289,16,1,46,108.65,4903.2,0,25,4210,False,False,0.0
2731-GJRDG,4,1,305,16,1,32,109.55,3608.0,0,72,5076,False,False,0.0
4723-BEGSG,5,2,241,16,1,72,86.65,6094.25,0,61,5483,False,False,0.0
6516-NKQBO,5,2,112,16,1,38,81.0,3084.9,0,75,3067,False,False,0.0
8672-OAUPW,3,2,69,16,1,51,47.85,2356.75,0,56,4138,False,False,0.0
8207-DMRVL,5,1,321,16,1,72,114.55,8306.05,0,51,6158,False,False,0.0
2804-ETQDK,5,4,193,16,1,66,20.55,1357.1,0,74,4101,False,False,0.0
6689-VRRTK,4,2,317,16,1,44,109.8,4860.35,0,35,5720,False,False,0.0
7138-GIRSH,5,1,207,16,1,50,69.5,3418.2,0,76,4145,False,False,0.0
9396-ZSFLL,1,4,194,16,1,15,48.85,631.4,0,78,3762,False,True,0.0
6464-KEXXH,2,2,1,16,1,8,25.25,186.3,0,33,2372,False,True,0.0
7134-MJPDY,4,2,273,16,1,66,102.85,6976.75,0,40,5569,False,False,0.0
5240-CAOYT,2,1,310,16,1,57,87.55,4884.85,0,43,4882,False,True,0.0
4059-IIEBK,2,1,274,16,1,7,78.55,522.95,0,61,4025,False,True,0.0
4881-JVQOD,2,1,2,16,1,10,34.55,362.6,0,55,5248,False,True,0.0
0516-UXRMT,4,3,314,16,1,62,92.05,5755.8,0,71,5801,False,False,0.0
4851-BQDNX,4,3,139,16,1,40,85.05,3355.65,0,50,5904,False,False,0.0
5148-HKFIR,5,4,193,16,1,20,19.7,406.95,0,76,4404,False,False,0.0
3003-CMDUU,2,3,136,16,1,25,95.15,2395.7,0,52,3273,False,True,0.0
5016-IBERQ,1,3,282,16,1,23,84.25,1968.1,0,33,2781,False,True,0.0
6797-UCJHZ,3,2,285,16,1,66,104.6,6819.45,0,27,5722,False,False,0.0
2469-DTSGX,5,3,289,16,1,72,111.65,7943.45,0,75,5388,False,False,0.0
9931-KGHOA,1,1,226,16,1,46,55.0,2473.95,0,40,5928,False,True,0.0
1775-KWJKQ,5,2,257,16,1,72,89.85,6562.9,0,50,6046,False,False,0.0
7665-VIGUD,3,4,193,16,1,10,20.35,176.3,0,38,4745,False,False,0.0
9411-TPQQV,4,1,40,16,1,40,54.55,2236.2,0,74,3533,False,False,0.0
7954-MLBUN,5,1,144,16,1,31,99.45,3109.9,0,64,2021,False,False,0.0
2077-DDHJK,5,2,254,16,1,68,70.9,4911.35,0,50,4114,False,False,0.0
9574-BOSMD,5,1,322,16,1,68,25.4,1620.2,0,72,5668,False,False,0.0
4908-XAXAY,4,1,154,16,1,49,89.85,4287.2,0,30,5982,False,False,0.0
8404-VLQFB,2,3,322,16,1,15,25.25,394.85,0,59,4667,False,True,0.0
2391-IPLOP,4,3,208,16,1,50,69.65,3442.15,0,27,4706,False,False,0.0
3509-GWQGF,1,2,129,16,1,24,70.0,1732.6,0,77,5242,False,True,0.0
5845-BZZIB,5,4,193,16,1,35,20.1,655.3,0,65,4517,False,False,0.0
1140-UKVZG,1,4,322,16,1,17,24.8,475.25,0,66,5208,False,True,0.0
5183-SNMJQ,2,2,136,16,1,10,95.1,865.1,0,33,5787,False,True,0.0
8100-PNJMH,6,2,257,16,1,68,88.85,6132.7,0,42,5228,False,False,0.0
7838-LAZFO,3,1,124,16,1,45,78.8,3597.5,0,37,4192,False,False,0.0
2085-JVGAD,1,1,193,16,1,37,20.35,697.65,0,24,3078,False,True,0.0
8095-WANWK,1,4,65,16,1,10,45.25,428.7,0,38,5369,False,True,0.0
3030-ZKIWL,1,4,193,16,1,1,20.05,20.05,0,21,2798,False,True,0.0
9565-FLVCG,6,4,243,16,1,65,69.55,4459.15,0,74,5420,False,False,0.0
8755-OGKNA,5,1,193,16,1,57,19.5,1167.6,0,45,5864,False,False,0.0
2800-VEQXM,2,4,137,16,1,3,74.75,238.1,0,21,3319,False,True,0.0
5533-RJFTJ,2,1,9,16,1,49,30.2,1453.1,0,42,5214,False,True,0.0
0214-JHPFW,5,1,32,16,1,70,57.8,4039.3,0,42,5640,False,False,0.0
5642-MHDQT,4,1,193,16,1,53,19.85,1039.45,0,42,4836,False,False,0.0
3088-FVYWK,5,2,322,16,1,53,25.55,1336.1,0,46,5794,False,False,0.0
9092-GDZKO,2,2,322,16,1,22,24.85,493.4,0,51,3534,False,True,0.0
3729-OWRVL,6,3,305,16,1,65,110.35,7246.15,0,79,4295,False,False,0.0
2324-AALNO,3,1,322,16,1,48,24.55,1203.95,0,41,5517,False,False,0.0
5760-IFJOZ,1,4,285,16,1,3,107.95,313.6,0,77,3449,False,True,0.0
2826-UWHIS,1,1,274,16,1,45,81.4,3775.85,0,55,5602,False,True,0.0
7501-IWUNG,6,1,80,16,1,61,73.8,4616.05,0,58,6301,False,False,0.0
4957-TREIR,2,2,103,16,1,3,64.4,195.65,0,20,5645,False,True,0.0
7251-LJBQN,4,2,273,16,1,40,103.75,4188.4,0,20,3568,False,False,0.0
8040-MNRTF,1,4,129,16,1,1,71.1,71.1,0,64,3029,False,True,0.0
1536-HBSWP,2,3,69,16,1,1,49.9,49.9,0,56,4667,False,True,0.0
5313-FPXWG,4,1,322,16,1,51,24.6,1266.4,0,75,4886,False,False,0.0
0946-FKYTX,3,4,17,16,1,52,30.1,1623.4,0,51,6290,False,False,0.0
5076-YVXCM,1,1,259,16,1,51,83.4,4149.45,0,65,4191,False,True,0.0
8262-COGGB,2,4,193,16,1,1,20.45,20.45,0,48,5384,False,True,0.0
6663-JOCQO,4,1,247,16,1,31,75.25,2344.5,0,43,4258,False,False,0.0
9620-QJREV,3,2,193,16,1,47,20.55,1013.05,0,56,3313,False,False,0.0
2682-KEVRP,4,4,193,16,1,22,20.05,417.0,0,21,4327,False,False,0.0
2480-JZOSN,2,4,193,16,1,1,20.65,20.65,0,59,4517,False,True,0.0
0078-XZMHT,6,1,225,16,1,72,85.15,6316.2,0,76,6322,False,False,0.0
9978-HYCIN,4,1,147,16,1,47,84.95,4018.05,0,68,3384,False,False,0.0
8338-QIUNR,6,2,238,16,1,72,66.5,4811.6,0,49,4397,False,False,0.0
1525-LNLOJ,6,1,204,16,1,66,63.3,4189.7,0,60,4186,False,False,0.0
9450-TRJUU,1,3,260,16,1,35,83.15,2848.45,0,65,2332,False,True,0.0
1766-GKNMI,2,3,259,16,1,29,84.9,2516.2,0,69,4388,False,True,0.0
6942-LBFDP,2,4,193,16,1,2,20.55,33.6,0,25,5629,False,True,0.0
1456-TWCGB,1,4,81,16,1,4,49.25,208.45,0,37,3272,False,True,0.0
7596-ZYWBB,6,4,117,16,1,65,59.6,3739.8,0,75,4372,False,False,0.0
8329-UTMVM,4,1,281,16,1,27,104.65,2964.0,0,31,3104,False,False,0.0
3014-WJKSM,2,2,137,16,1,29,75.3,2263.4,0,40,4910,False,True,0.0
3347-YJZZE,1,2,221,16,1,29,80.1,2211.8,0,70,4558,False,True,0.0
7929-DMBCV,2,4,141,16,1,20,81.0,1683.7,0,22,4741,False,True,0.0
9661-JALZV,6,2,322,16,1,58,24.7,1519.0,0,54,5138,False,False,0.0
5433-KYGHE,2,4,294,16,1,14,86.0,1164.05,0,33,5494,False,True,0.0
4312-KFRXN,5,4,322,16,1,72,25.4,1710.9,0,30,5512,False,False,0.0
5575-TPIZQ,2,2,292,16,1,46,89.15,4245.55,0,43,5593,False,True,0.0
0114-IGABW,5,1,32,16,1,71,58.25,4145.9,0,76,5224,False,False,0.0
9944-AEXBM,2,1,259,16,1,32,85.65,2664.3,0,26,2383,False,True,0.0
1853-ARAAQ,2,2,12,16,1,26,50.35,1277.5,0,48,2510,False,True,0.0
6952-OMNWB,2,2,266,16,1,68,80.35,5589.3,0,28,5581,False,True,0.0
4697-LUPSU,3,4,193,16,1,2,20.2,34.75,0,44,3866,False,False,0.0
8434-VGEQQ,5,2,193,16,1,61,20.55,1305.95,0,36,4446,False,False,0.0
6549-YMFAW,2,4,193,16,1,9,21.25,204.55,0,69,2302,False,True,0.0
4950-HKQTE,5,4,322,16,1,22,26.25,605.9,0,64,5676,False,False,0.0
6786-OBWQR,2,3,131,16,1,5,80.85,356.1,0,69,5109,False,True,0.0
